annotator_id,reliability_score,num_annotations,dataset
1755,0.7942200789494409,20,hate_speech
1756,0.7226107881823743,17,hate_speech
1757,0.62275326802753,15,hate_speech
1758,0.7250439151174111,17,hate_speech
1759,0.9292099380273173,17,hate_speech
176,0.8144489289802019,11,hate_speech
1760,0.7289082426504302,19,hate_speech
1761,0.8548763862776975,14,hate_speech
1762,0.9999999999564604,15,hate_speech
1763,0.8024801218785989,21,hate_speech
1764,0.9777586571457555,16,hate_speech
1765,0.8517395370763079,16,hate_speech
1766,0.9970755894549223,16,hate_speech
1767,0.793838460369074,21,hate_speech
1768,0.9999999679421641,15,hate_speech
1769,0.8968739912214061,18,hate_speech
177,0.8960729961722496,18,hate_speech
1771,0.9189840607316443,14,hate_speech
1772,0.9444444444337206,18,hate_speech
1773,0.9166666666548731,16,hate_speech
1774,0.9263328041812148,23,hate_speech
1775,0.6328799379323179,22,hate_speech
1777,0.8091720210350637,22,hate_speech
1778,0.9999565510797968,13,hate_speech
1779,0.7325401753110861,16,hate_speech
178,0.9856875213799576,19,hate_speech
1781,0.766743234508011,18,hate_speech
1782,0.8009749749681772,16,hate_speech
1783,0.9999996719764976,16,hate_speech
1784,0.9999928924587449,15,hate_speech
1787,0.8369487037799845,18,hate_speech
1788,0.8220486546293979,12,hate_speech
1789,0.9999999999775,9,hate_speech
179,0.7979379529091212,16,hate_speech
1790,0.9102994291770693,21,hate_speech
1791,0.6792717765075292,19,hate_speech
1795,0.9499997533847018,14,hate_speech
1796,0.9999999998787147,6,hate_speech
1797,0.6763615205371378,12,hate_speech
1799,0.833333333041122,10,hate_speech
18,0.6474021188467685,15,hate_speech
180,0.8218798041050409,14,hate_speech
1800,0.9952428627194351,20,hate_speech
1801,0.8984345755724901,20,hate_speech
1802,0.8681524753606704,20,hate_speech
1803,0.8619399305663503,20,hate_speech
1804,0.8727105058576878,15,hate_speech
1806,0.9999999999626237,17,hate_speech
1808,0.9999999999764397,15,hate_speech
1809,0.7588448933341798,18,hate_speech
181,0.9999999999732965,8,hate_speech
1810,0.9999999999614353,9,hate_speech
1814,0.7780634316413919,20,hate_speech
1815,0.9999237298704355,14,hate_speech
1816,0.7980419490451577,13,hate_speech
1817,0.959824794153298,10,hate_speech
1818,0.7883381723166746,23,hate_speech
182,0.7736316333657729,19,hate_speech
1821,0.8510859414643275,9,hate_speech
1825,0.9999978243370491,19,hate_speech
1826,0.9284458795732811,25,hate_speech
1827,0.8011305058970141,19,hate_speech
183,0.9315470327507631,16,hate_speech
1830,0.9999999999637648,18,hate_speech
1831,0.9999999999669406,11,hate_speech
1834,0.847405081174216,19,hate_speech
1837,0.6881860356036721,15,hate_speech
1838,0.999999999965542,15,hate_speech
1839,0.966666666646689,19,hate_speech
184,0.9999999999748419,10,hate_speech
1840,0.8861586977942785,18,hate_speech
1841,0.6740178288575033,19,hate_speech
1842,0.8304707884588107,19,hate_speech
1843,0.6297720248264402,19,hate_speech
1844,0.9444444444320673,16,hate_speech
1845,0.8900458116723586,16,hate_speech
1847,0.8882027042028136,25,hate_speech
1848,0.5279701082955901,17,hate_speech
185,0.9472616832573293,19,hate_speech
1850,0.9999999999714535,20,hate_speech
1852,0.9999997410271381,16,hate_speech
1854,0.8611256763273849,13,hate_speech
1855,0.8798275457244921,10,hate_speech
1858,0.6291195415764063,19,hate_speech
1859,0.8402680230801924,22,hate_speech
186,0.9166666666470594,13,hate_speech
1861,0.999999999981634,13,hate_speech
1862,0.9999999991201547,18,hate_speech
1865,0.8897412194784164,17,hate_speech
1866,0.8034426595175904,18,hate_speech
1867,0.9999999999818174,17,hate_speech
1868,0.6806165504041342,13,hate_speech
187,0.8688229393162918,17,hate_speech
1870,0.9095375229497205,13,hate_speech
1872,0.9279338177873029,21,hate_speech
1873,0.8737909664900405,26,hate_speech
1874,0.8645182355491978,18,hate_speech
1876,0.9999999998699716,19,hate_speech
1877,0.925174855189002,19,hate_speech
1878,0.911053109807153,20,hate_speech
188,0.9999999999782205,13,hate_speech
1880,0.725235587713088,20,hate_speech
1882,0.9397354018451727,15,hate_speech
1883,0.9999999999639941,18,hate_speech
1885,0.8309796295055312,11,hate_speech
1886,0.9260583499888737,11,hate_speech
1887,0.9999999999806191,17,hate_speech
1889,0.8961725400435108,21,hate_speech
189,0.8244206792007245,19,hate_speech
1890,0.8301383194549282,19,hate_speech
1891,0.9444444443842531,12,hate_speech
1892,0.9000000140859052,9,hate_speech
1894,0.8569682037722014,19,hate_speech
1895,0.9601060092518773,21,hate_speech
1897,0.8683970940759564,22,hate_speech
1898,0.6911628534491481,20,hate_speech
1899,0.9166666706940971,17,hate_speech
19,0.944622864595912,15,hate_speech
190,0.6340612842776019,17,hate_speech
1900,0.9999999998659734,8,hate_speech
1903,0.44903095817904964,17,hate_speech
1905,0.9999999994783341,19,hate_speech
1907,0.9644375438934127,22,hate_speech
1908,0.999999999962466,19,hate_speech
1911,0.7495478746589443,19,hate_speech
1912,0.999999999935081,13,hate_speech
1913,0.8313443078274816,20,hate_speech
1918,0.5391020888617212,20,hate_speech
1919,0.7636390320456561,19,hate_speech
192,0.9543268469605035,17,hate_speech
1920,0.6969848457849446,15,hate_speech
1921,0.5421292240909408,13,hate_speech
1922,0.9999999999798816,14,hate_speech
1923,0.8707571112413761,19,hate_speech
1924,0.8031743415535191,21,hate_speech
1926,0.9003784769105093,23,hate_speech
1927,0.9999999999421939,14,hate_speech
1928,0.8000524794634153,23,hate_speech
193,0.7838887388253168,21,hate_speech
1930,0.8251696458032038,17,hate_speech
1931,0.7984273049657098,19,hate_speech
1932,0.999999999968176,17,hate_speech
1933,0.9374999999844169,13,hate_speech
1936,0.9529434693517902,22,hate_speech
1937,0.9999999999673929,14,hate_speech
1938,0.8608452810508581,23,hate_speech
1939,0.7331011685723461,14,hate_speech
194,0.9006806308880237,18,hate_speech
1940,0.6972877633347263,17,hate_speech
1941,0.893626109507746,18,hate_speech
1942,0.7569050068463521,14,hate_speech
1943,0.8500730315251966,15,hate_speech
1944,0.9563447112870613,20,hate_speech
1945,0.9119655770540129,14,hate_speech
1946,0.9345355740426654,16,hate_speech
1947,0.972271410449862,14,hate_speech
1948,0.7178032381857201,19,hate_speech
1949,0.9999962191709242,10,hate_speech
195,0.9044154821847019,17,hate_speech
1950,0.7330382760955784,13,hate_speech
1951,0.8501323863212301,13,hate_speech
1952,0.8901383238228833,17,hate_speech
1954,0.6287751681528548,19,hate_speech
1956,0.9251748450397442,14,hate_speech
1957,0.9465227385461183,25,hate_speech
1958,0.9064541705159666,19,hate_speech
1959,0.904285641206963,22,hate_speech
196,0.9986186164052284,22,hate_speech
1961,0.9252898319822637,15,hate_speech
1962,0.8164755986313817,17,hate_speech
1963,0.9999888637067658,19,hate_speech
1964,0.8325528160255367,17,hate_speech
1966,0.8707298338124567,19,hate_speech
1967,0.9185681902415987,23,hate_speech
1968,0.9079019654428806,12,hate_speech
1969,0.711625853180099,22,hate_speech
197,0.9996824198158107,20,hate_speech
1971,0.853227201728086,14,hate_speech
1972,0.782182371683836,10,hate_speech
1973,0.998130660083802,12,hate_speech
1974,0.5956760090537747,19,hate_speech
1975,0.7197067140904226,23,hate_speech
1976,0.9999999552923153,16,hate_speech
1977,0.7835867708856432,20,hate_speech
1979,0.8333333329306758,7,hate_speech
1980,0.8076209819691309,15,hate_speech
1981,0.9915830913821835,20,hate_speech
1982,0.7948332155056539,21,hate_speech
1983,0.7633084676982888,13,hate_speech
1984,0.7472922092203272,15,hate_speech
1985,0.6800453236807088,15,hate_speech
1986,0.8307302233477385,14,hate_speech
1987,0.8187984942208294,20,hate_speech
1988,0.8999919637954663,15,hate_speech
1989,0.9871466439172301,21,hate_speech
199,0.812695174279904,16,hate_speech
1990,0.7977342305238627,11,hate_speech
1991,0.9596534189799226,20,hate_speech
1993,0.9432584504864431,22,hate_speech
1994,0.9158890233964034,17,hate_speech
1996,0.8328177754092037,16,hate_speech
1997,0.7691433795603504,20,hate_speech
1998,0.7499973107335358,13,hate_speech
1999,0.7618674959259948,23,hate_speech
20,0.8903322967022096,23,hate_speech
200,0.7726072381740055,21,hate_speech
2001,0.9296654132489908,16,hate_speech
2002,0.8603333025509929,11,hate_speech
2003,0.8073514051256072,22,hate_speech
2006,0.8724887187257535,21,hate_speech
2007,0.9999999999757536,18,hate_speech
2008,0.9444440842747875,18,hate_speech
2009,0.9122021105301825,23,hate_speech
2014,0.7243631966897116,19,hate_speech
2015,0.7841504244280777,18,hate_speech
2016,0.6302198748428369,20,hate_speech
2017,0.9999999999745075,12,hate_speech
2018,0.6875615988912196,23,hate_speech
2019,0.9999999999348922,14,hate_speech
2020,0.9999999999609719,19,hate_speech
2021,0.9365536568761088,17,hate_speech
2022,0.7140840543979124,18,hate_speech
2024,0.9999999999598295,8,hate_speech
2025,0.8042176276367536,16,hate_speech
2026,0.7177406697144597,13,hate_speech
2027,0.7485211822800951,19,hate_speech
2028,0.8905562789968611,21,hate_speech
2029,0.7632622845283037,14,hate_speech
203,0.7868688091844146,15,hate_speech
2031,0.9406700036814593,20,hate_speech
2032,0.874999999954917,14,hate_speech
2033,0.9370883145306479,16,hate_speech
2035,0.9375759968408031,22,hate_speech
2036,0.9999999999217759,18,hate_speech
2037,0.9109071304280387,20,hate_speech
2039,0.9675866907149018,23,hate_speech
204,0.7201701849715134,20,hate_speech
2040,0.9054210654502353,12,hate_speech
2041,0.8775879943178477,17,hate_speech
2042,0.9220957388225511,16,hate_speech
2044,0.7320409352313806,18,hate_speech
2045,0.8124999979270726,15,hate_speech
2048,0.9999999999692901,17,hate_speech
2049,0.7964530868039035,20,hate_speech
205,0.7464852170389302,19,hate_speech
2050,0.797342645890952,23,hate_speech
2051,0.8260741058960466,14,hate_speech
2052,0.8937416148177488,13,hate_speech
2053,0.9999986900724696,22,hate_speech
2054,0.8749817099857489,18,hate_speech
2055,0.9999999998570119,18,hate_speech
2058,0.7865329134840924,16,hate_speech
2059,0.9208552598397696,16,hate_speech
206,0.8723723654454689,22,hate_speech
2060,0.6524027445952938,16,hate_speech
2062,0.8340853796732906,20,hate_speech
2063,0.7687458058900016,18,hate_speech
2064,0.879172601808647,16,hate_speech
2065,0.8128328731854967,18,hate_speech
2066,0.7697132870234986,24,hate_speech
2067,0.9999864980556995,19,hate_speech
2068,0.8486217967112004,17,hate_speech
2069,0.8570665905470422,14,hate_speech
207,0.767980603724451,17,hate_speech
2070,0.8580574451478431,22,hate_speech
2071,0.6725266680384152,16,hate_speech
2072,0.6982257554896446,21,hate_speech
2073,0.9973357791088541,17,hate_speech
2074,0.6789801778446816,8,hate_speech
2076,0.7015977039686638,11,hate_speech
2077,0.7263286310307899,19,hate_speech
2078,0.8105794062369831,22,hate_speech
2079,0.9245213086943729,10,hate_speech
208,0.9999999959684203,15,hate_speech
2080,0.802116206746223,20,hate_speech
2082,0.6359515385886032,18,hate_speech
2083,0.9999999999541824,16,hate_speech
2084,0.9999999999289735,17,hate_speech
2086,0.7798295302215279,16,hate_speech
2088,0.7949524180543439,20,hate_speech
2089,0.7887214712548964,17,hate_speech
209,0.7982885748942563,22,hate_speech
2093,0.7399223320472996,15,hate_speech
2094,0.8800888494257888,12,hate_speech
2095,0.9999998009079343,16,hate_speech
2096,0.7358675381372495,20,hate_speech
2098,0.8532029931672422,20,hate_speech
2099,0.896512645791284,21,hate_speech
210,0.999999999975,9,hate_speech
2101,0.8023971795277957,19,hate_speech
2102,0.9999990645942138,15,hate_speech
2103,0.8775245440630527,14,hate_speech
2104,0.7170027631356242,8,hate_speech
2105,0.9736205349752167,25,hate_speech
2107,0.5833333333272454,11,hate_speech
2108,0.7451823427422279,7,hate_speech
2109,0.874550766679123,10,hate_speech
2111,0.9999999999775,9,hate_speech
2112,0.9191328450124983,23,hate_speech
2115,0.799999999987805,19,hate_speech
2116,0.8397889304414077,22,hate_speech
2117,0.9999999999635848,11,hate_speech
2118,0.8618247371085825,21,hate_speech
2119,0.836245542388562,23,hate_speech
212,0.9000755849982189,16,hate_speech
2120,0.7430110906333349,11,hate_speech
2121,0.79284906731403,13,hate_speech
2122,0.7717294259212553,21,hate_speech
2126,0.7492413673425039,8,hate_speech
2127,0.7366162752527472,15,hate_speech
2128,0.8473708481703374,19,hate_speech
2129,0.7851570301328515,17,hate_speech
2131,0.8518670124529575,19,hate_speech
2133,0.9129978425080971,24,hate_speech
2134,0.8149652139947807,19,hate_speech
2135,0.882822363844075,18,hate_speech
2136,0.8819248675346124,12,hate_speech
2137,0.999999999975,9,hate_speech
2138,0.8877169117477464,13,hate_speech
2139,0.9363799874272651,23,hate_speech
2140,0.5701493977251093,19,hate_speech
2143,0.9999997908316358,21,hate_speech
2145,0.6783767370647826,23,hate_speech
2146,0.9337198759504398,16,hate_speech
2147,0.7660682441981177,11,hate_speech
2148,0.8160740924013651,14,hate_speech
2149,0.43956376278534626,21,hate_speech
2151,0.8661574503953215,11,hate_speech
2153,0.8430661992356927,24,hate_speech
2154,0.7500010388587903,11,hate_speech
2156,0.9999999999525572,15,hate_speech
2157,0.9999999999195233,18,hate_speech
2158,0.7858374024478757,23,hate_speech
216,0.9999999999659837,10,hate_speech
2160,0.8377306366094124,14,hate_speech
2161,0.9804218104428455,10,hate_speech
2162,0.9999999999406053,17,hate_speech
2163,0.7034111283900404,15,hate_speech
2165,0.9250633432174125,12,hate_speech
2166,0.7017129962739941,17,hate_speech
2167,0.9015746614975657,12,hate_speech
2168,0.8346958568011417,17,hate_speech
2169,0.9999999999819911,15,hate_speech
217,0.8224964413923224,16,hate_speech
2170,0.6433052726255208,14,hate_speech
2171,0.7443156701860792,12,hate_speech
2172,0.6896835381139,16,hate_speech
2173,0.9999974919405785,17,hate_speech
2174,0.8983709869614476,14,hate_speech
2175,0.6680685154675071,19,hate_speech
2177,0.7124104234290991,13,hate_speech
2178,0.6842743896230031,15,hate_speech
218,0.8048852348971436,21,hate_speech
2180,0.7687723944630813,17,hate_speech
2181,0.8199232794816836,13,hate_speech
2182,0.927912299185429,15,hate_speech
2183,0.8481186921494662,17,hate_speech
2184,0.9999999999625315,12,hate_speech
2185,0.7742881366836145,19,hate_speech
2187,0.84823917362284,14,hate_speech
2189,0.9999999999864679,16,hate_speech
219,0.7115022636736978,16,hate_speech
2190,0.7465445817648872,17,hate_speech
2191,0.8823562609682403,15,hate_speech
2192,0.9042668642271692,17,hate_speech
2194,0.7043966828980326,14,hate_speech
2195,0.7809711143769367,17,hate_speech
2196,0.864947471669971,20,hate_speech
2197,0.9166666751956096,14,hate_speech
2198,0.8381452823612194,20,hate_speech
2199,0.7796896171052335,22,hate_speech
22,0.9363814634387164,19,hate_speech
220,0.9189947579691972,17,hate_speech
2200,0.7894049883439787,18,hate_speech
2202,0.9262888831095499,16,hate_speech
2203,0.677744563716453,19,hate_speech
2204,0.8788497270839668,21,hate_speech
2205,0.8398583613658555,18,hate_speech
2208,0.7778751961644199,21,hate_speech
2209,0.9158015677270972,17,hate_speech
221,0.9318215160909136,14,hate_speech
2210,0.7759556467734887,12,hate_speech
2212,0.7986926650808853,21,hate_speech
2213,0.9999999999546303,13,hate_speech
2214,0.6205875599315128,14,hate_speech
2215,0.644070176486103,17,hate_speech
2216,0.7947733747522083,18,hate_speech
2217,0.6285859144305729,24,hate_speech
2218,0.9362276019522643,17,hate_speech
2219,0.85714328396272,14,hate_speech
222,0.856837823945526,11,hate_speech
2220,0.7532566775387263,17,hate_speech
2221,0.9999883511145322,13,hate_speech
2222,0.9102896746666354,18,hate_speech
2223,0.6883929345225983,20,hate_speech
2224,0.7739816341149741,20,hate_speech
2225,0.9626042970827707,19,hate_speech
2227,0.901448517261058,18,hate_speech
2229,0.6048448221037184,20,hate_speech
223,0.99999999927191,18,hate_speech
2232,0.8021829964279527,16,hate_speech
2233,0.9993407254579463,21,hate_speech
2234,0.6617300795413854,22,hate_speech
2235,0.8963252628605538,18,hate_speech
2236,0.9173537563289124,22,hate_speech
2237,0.9999999787937517,14,hate_speech
2238,0.6381754714933742,18,hate_speech
2239,0.8498559411424151,15,hate_speech
224,0.8885115460751427,16,hate_speech
2240,0.6215298280383819,10,hate_speech
2241,0.9666666666576167,22,hate_speech
2242,0.7666549365135584,13,hate_speech
2243,0.7297550664218846,9,hate_speech
2244,0.841326977672733,17,hate_speech
2245,0.8810164211601352,18,hate_speech
2246,0.91649129472522,16,hate_speech
2248,0.8600394275588772,17,hate_speech
2249,0.7507501481853868,16,hate_speech
2250,0.9999999999393421,20,hate_speech
2251,0.9999999999139553,24,hate_speech
2254,0.9243239416498514,17,hate_speech
2255,0.9999999999827727,18,hate_speech
2256,0.710737123046172,14,hate_speech
2257,0.8565736444040455,16,hate_speech
2258,0.9078376389844998,13,hate_speech
226,0.8919344781091924,21,hate_speech
2261,0.9403558035992052,19,hate_speech
2262,0.9873944571095107,12,hate_speech
2263,0.81576220777956,18,hate_speech
2265,0.9999999999816619,15,hate_speech
2266,0.8888888934404233,11,hate_speech
2267,0.8889954322015752,20,hate_speech
2268,0.8641304074331463,16,hate_speech
2269,0.897597192223699,19,hate_speech
227,0.6060869290340817,14,hate_speech
2271,0.8025584428145986,18,hate_speech
2274,0.6689023649019228,17,hate_speech
2275,0.9627982971327972,15,hate_speech
2276,0.9227235252100492,23,hate_speech
2277,0.9999999994148581,21,hate_speech
2278,0.8629041875801319,22,hate_speech
2279,0.7681588776378625,16,hate_speech
228,0.7142020217811647,22,hate_speech
2280,0.7657616094166946,19,hate_speech
2281,0.6771675823477621,17,hate_speech
2282,0.5482172937801695,14,hate_speech
2283,0.8703820854585442,14,hate_speech
2285,0.682457815572347,21,hate_speech
2286,0.9077963293475781,23,hate_speech
2288,0.9999999999508393,16,hate_speech
2289,0.9204524080468532,14,hate_speech
229,0.7142857157286499,15,hate_speech
2290,0.9999999987773698,19,hate_speech
2291,0.7411119062473379,17,hate_speech
2293,0.8763514899479146,13,hate_speech
2295,0.907083252278087,19,hate_speech
2297,0.7917734895049147,20,hate_speech
2298,0.9000000000234945,15,hate_speech
23,0.8542189855369207,24,hate_speech
230,0.887011175794955,21,hate_speech
2300,0.9166703135253692,11,hate_speech
2301,0.7338469882671572,19,hate_speech
2302,0.9999999999581994,18,hate_speech
2303,0.7072604869752793,24,hate_speech
2304,0.8688972498519711,18,hate_speech
2305,0.9494420430515351,16,hate_speech
2306,0.7708182504290055,17,hate_speech
2307,0.92192227609411,20,hate_speech
2309,0.9999999866117617,18,hate_speech
2310,0.9999999800055711,15,hate_speech
2311,0.7630690644672307,14,hate_speech
2313,0.8664375895970361,18,hate_speech
2315,0.9999999999708333,7,hate_speech
2317,0.9999999999508966,13,hate_speech
2318,0.9542623426905745,17,hate_speech
2319,0.7240082424385108,20,hate_speech
232,0.9999991759557485,13,hate_speech
2320,0.9151381986303475,16,hate_speech
2321,0.775464595822031,19,hate_speech
2322,0.8956569236490943,20,hate_speech
2323,0.9996124534845707,11,hate_speech
2324,0.9999999999008646,17,hate_speech
2325,0.9122021105169883,8,hate_speech
2326,0.8806724177814104,14,hate_speech
2328,0.8835604826134011,21,hate_speech
2329,0.8179086602287129,16,hate_speech
233,0.8966883548313931,14,hate_speech
2332,0.7299584280366658,21,hate_speech
2333,0.8258314854120916,19,hate_speech
2334,0.6881595546159598,20,hate_speech
2335,0.7088739741881015,16,hate_speech
2336,0.7878168082737558,23,hate_speech
2338,0.6256917645403082,20,hate_speech
234,0.8012576810577987,11,hate_speech
2340,0.8029939713048584,14,hate_speech
2342,0.7190733180388668,21,hate_speech
2343,0.9998237180483448,24,hate_speech
2344,0.7626296354587816,14,hate_speech
2346,0.7732552245154949,21,hate_speech
2348,0.999400653884936,20,hate_speech
235,0.8192899996738552,15,hate_speech
2350,0.869476870233846,19,hate_speech
2355,0.8278744595431431,16,hate_speech
2356,0.5934810555789395,23,hate_speech
2357,0.8510782941199129,17,hate_speech
2358,0.6564423409571692,24,hate_speech
2359,0.9233599148526739,17,hate_speech
236,0.8124154938869621,12,hate_speech
2361,0.9999999999521868,16,hate_speech
2362,0.9999999999458519,11,hate_speech
2363,0.9215915187420025,13,hate_speech
2364,0.8270772996203037,18,hate_speech
2365,0.8600113839697139,15,hate_speech
2366,0.8469238358613855,12,hate_speech
2369,0.9999999999560777,17,hate_speech
237,0.9999841879720508,15,hate_speech
2370,0.9228263179313401,21,hate_speech
2372,0.6734947412976094,18,hate_speech
2378,0.8291377156208177,22,hate_speech
238,0.6972461175086436,12,hate_speech
2380,0.9999995823867693,17,hate_speech
2383,0.6666666666446494,10,hate_speech
2384,0.8598485885583909,20,hate_speech
2385,0.9925575901962977,11,hate_speech
2387,0.8700804810324251,24,hate_speech
2388,0.769641597194819,22,hate_speech
2389,0.7876424852660594,18,hate_speech
239,0.8293257597870973,16,hate_speech
2390,0.9999999999212575,18,hate_speech
2391,0.9311730407800911,20,hate_speech
2393,0.8731588172622844,19,hate_speech
2394,0.9179286981027988,23,hate_speech
2395,0.6617671265917523,16,hate_speech
2396,0.8700636922184721,17,hate_speech
2397,0.8853919580557523,15,hate_speech
2398,0.8697469161738484,17,hate_speech
240,0.8541798263365805,15,hate_speech
2401,0.8567388148472763,16,hate_speech
2402,0.9006860467587534,14,hate_speech
2403,0.9095687217973032,19,hate_speech
2404,0.9999999999729579,17,hate_speech
2405,0.8960153798940191,13,hate_speech
2406,0.9444445949741562,15,hate_speech
2408,0.841679440532086,13,hate_speech
241,0.9149410466766674,22,hate_speech
2410,0.8750000605916832,9,hate_speech
2411,0.9999999773131294,13,hate_speech
2412,0.89136585042744,11,hate_speech
2414,0.7783375343191106,19,hate_speech
2415,0.9983794252779115,20,hate_speech
2417,0.8762903580178318,21,hate_speech
2418,0.9293650522778379,19,hate_speech
2420,0.9999999999668149,19,hate_speech
2421,0.816155612919544,14,hate_speech
2422,0.7248514957471162,8,hate_speech
2425,0.6742014478931109,21,hate_speech
2426,0.8926731217728676,20,hate_speech
2428,0.8317737301819318,17,hate_speech
2429,0.9022655843997306,18,hate_speech
243,0.840790985742578,19,hate_speech
2430,0.9999998241401569,17,hate_speech
2431,0.7695118282243043,14,hate_speech
2433,0.8659715692595179,16,hate_speech
2435,0.9647358965546347,17,hate_speech
2436,0.9999999999784025,15,hate_speech
2437,0.8303795291662749,15,hate_speech
2438,0.7318054222946944,16,hate_speech
2439,0.888581950993067,23,hate_speech
2440,0.8998420887083487,11,hate_speech
2441,0.9999999999279328,17,hate_speech
2443,0.7325857956103121,18,hate_speech
2445,0.595237690947503,13,hate_speech
2446,0.7951694604190278,15,hate_speech
2450,0.6462237533730041,21,hate_speech
2451,0.8279617084906138,16,hate_speech
2452,0.9999999998613498,19,hate_speech
2454,0.8724525135232284,12,hate_speech
2455,0.84335889470776,15,hate_speech
2456,0.7758703549875419,22,hate_speech
2457,0.7139662085708305,21,hate_speech
2458,0.8579059649552284,22,hate_speech
2459,0.6321936353237401,21,hate_speech
2460,0.9999999999285591,13,hate_speech
2461,0.9617980701150565,23,hate_speech
2464,0.9999999999293682,14,hate_speech
2465,0.45368836824842634,15,hate_speech
2466,0.6248882523385539,20,hate_speech
2467,0.9107238340956257,15,hate_speech
2468,0.9199438496437731,20,hate_speech
2469,0.6532257307669578,17,hate_speech
247,0.9999999999566637,21,hate_speech
2470,0.8704021304396985,16,hate_speech
2471,0.8099478736209902,25,hate_speech
2472,0.9821661710818017,19,hate_speech
2475,0.8033156937027253,22,hate_speech
2476,0.8317180041021831,20,hate_speech
2477,0.5801917529724585,22,hate_speech
2478,0.8736294542925875,18,hate_speech
248,0.999855715027715,19,hate_speech
2480,0.9010132670285336,12,hate_speech
2481,0.999999994741904,21,hate_speech
2482,0.7088385194092008,19,hate_speech
2483,0.9268789598132754,14,hate_speech
2484,0.9634141988097928,16,hate_speech
2485,0.8855678614218584,17,hate_speech
2486,0.8992635743092867,17,hate_speech
2487,0.4256569987789939,24,hate_speech
2488,0.9061674227207814,18,hate_speech
2489,0.851651347935114,16,hate_speech
249,0.6607142857078308,11,hate_speech
2490,0.8531665936057612,17,hate_speech
2491,0.9211916596661882,16,hate_speech
2492,0.8372415339699562,22,hate_speech
2494,0.950268469945164,18,hate_speech
2495,0.9613015834233839,24,hate_speech
2496,0.9475746061464849,12,hate_speech
2498,0.9907305540265203,10,hate_speech
2499,0.7066709800565603,11,hate_speech
25,0.8767601907703368,16,hate_speech
250,0.9999999999445914,21,hate_speech
2500,0.8604108721222645,20,hate_speech
2501,0.9999999999744054,20,hate_speech
2502,0.9189408447809642,16,hate_speech
2505,0.8391835083977675,11,hate_speech
2506,0.9534619598710865,20,hate_speech
2507,0.9999999992867414,14,hate_speech
2508,0.7802302773105123,18,hate_speech
2509,0.9999999692341897,11,hate_speech
251,0.9412945639394614,18,hate_speech
2510,0.6737539193101718,18,hate_speech
2511,0.9956516946467314,18,hate_speech
2513,0.8108715184416166,11,hate_speech
2514,0.9613126478348701,21,hate_speech
2515,0.7371556458156882,22,hate_speech
2516,0.8721075060926483,19,hate_speech
2517,0.8463301763887869,20,hate_speech
2518,0.9166666666455427,17,hate_speech
2519,0.5000000000121212,14,hate_speech
252,0.9999999999564426,16,hate_speech
2520,0.5929101667177222,14,hate_speech
2521,0.8342745325242854,15,hate_speech
2522,0.707921022848285,18,hate_speech
2523,0.9612589710403133,19,hate_speech
2524,0.7210500438496741,21,hate_speech
2525,0.8341224577026283,19,hate_speech
2526,0.7281793432538548,21,hate_speech
2529,0.6816553657889063,16,hate_speech
253,0.7395291808213578,16,hate_speech
2530,0.9999999999119591,20,hate_speech
2532,0.9999999997920066,21,hate_speech
2533,0.9034267615235172,14,hate_speech
2534,0.7869634883025716,16,hate_speech
2535,0.9422130805428737,19,hate_speech
2536,0.9324830165564386,15,hate_speech
2537,0.9263348442572911,22,hate_speech
2538,0.9999999997562998,23,hate_speech
2539,0.8945210767519284,21,hate_speech
254,0.9999997153868121,17,hate_speech
2540,0.9583333325068875,19,hate_speech
2541,0.9133972751310617,20,hate_speech
2542,0.6504789008526434,9,hate_speech
2546,0.9977469112001441,20,hate_speech
2548,0.6520929641177551,19,hate_speech
2550,0.9430167687410335,21,hate_speech
2551,0.9999999999771239,16,hate_speech
2553,0.9999999999373699,25,hate_speech
2554,0.7532878827665859,23,hate_speech
2555,0.9999999999308544,18,hate_speech
2556,0.9948192086727459,19,hate_speech
2557,0.5983107863596661,16,hate_speech
2558,0.7590912511607064,14,hate_speech
2559,0.8299849615144088,15,hate_speech
256,0.7029623911002976,16,hate_speech
2560,0.9999999999370639,21,hate_speech
2561,0.7777198338891856,18,hate_speech
2563,0.8645262725383778,22,hate_speech
2564,0.9166666666532928,12,hate_speech
2565,0.8482052647365048,19,hate_speech
2566,0.6756022383427298,14,hate_speech
2568,0.9999999135713129,19,hate_speech
2569,0.8244613965078628,21,hate_speech
2570,0.7662676656694496,13,hate_speech
2572,0.7347236762725039,20,hate_speech
2574,0.6849925997537645,20,hate_speech
2575,0.9065082380156773,19,hate_speech
2576,0.9172756820116179,16,hate_speech
2577,0.809483435966607,17,hate_speech
2578,0.9567431131034898,14,hate_speech
258,0.7913115351818296,23,hate_speech
2580,0.5739973464917439,19,hate_speech
2581,0.741263879628798,15,hate_speech
2582,0.9999999999719843,20,hate_speech
2583,0.999999999983684,18,hate_speech
2585,0.8513083173515352,20,hate_speech
2586,0.9297277584876328,18,hate_speech
2587,0.9929749106581792,18,hate_speech
2588,0.8541826036842627,19,hate_speech
2589,0.9999999999607243,17,hate_speech
259,0.9332736113991987,17,hate_speech
2591,0.965012616760285,16,hate_speech
2592,0.735489123717882,15,hate_speech
2593,0.8921480256365546,22,hate_speech
2594,0.7483529602182108,17,hate_speech
2595,0.9999999537718318,15,hate_speech
2596,0.787877959714237,21,hate_speech
2597,0.9001770339604936,20,hate_speech
